id;power;cordinates;AccidentLocation_WGS84_E;AccidentLocation_WGS84_N;building;streetNumber;street;town;district;state;country
528;Mittel;POINT (2701813 1246977);47.36576887754702;8.786530091082588;;;Mühle Balchenstahl;;; 8330; Schweiz
529;Klein;POINT (2738215 1219828);47.11501065676258;9.25996250534339;;;Robidog;;; 8882; Schweiz
530;Klein;POINT (2755691 1260625);47.47795064889138;9.504306491233828;Hauptbahnhof Rorschach; 17; Churerstrasse;;; 9400; Schweiz
531;Gross;POINT (2661060 1267904);47.55901211009749;8.249914619819513;Axpo Werkhof Döttingen; 36; Badstrasse;;; 5312; Schweiz
533;Mittel;POINT (2589456 1223362);47.16113837345016;7.299577295565438;Hornbach; 140; Chemin du Long-Champ / Längfeldweg;;; 2504; Schweiz
534;Mittel;POINT (2612981 1268207);47.56444483292029;7.611112316971704;;20; Eugen Wullschleger-Strasse;;; 4058; Schweiz
535;Klein;POINT (2568101 1113116);46.16875769117237;7.025633226380942;;;La Balmaz;;; 1902; Schweiz
536;Mittel;POINT (2718499 1272006);47.58804383618082;9.014034562999507;;3; Müllheimerstrasse;;; 8554; Schweiz
537;Mittel;POINT (2668206 1236556);47.27637969921216;8.340070585820365;;;Bahnhof;;; 5630; Schweiz
538;Mittel;POINT (2595208 1197129);46.92523975864059;7.3757148687639384;AdvalTech; 556; A12;;; 3172; Schweiz
540;Klein;POINT (2716719 1094152);45.988850904855724;8.94498174717412;;;Passaggio Pedonale Stazione FFS Via Carzo;;; 6900; Schweiz
541;Klein;POINT (2586609 1190150);46.86234331764085;7.263018323883491;;;Zirkels;;; 3185; Schweiz
542;Mittel;POINT (2657515 1218614);47.116022125665495;8.196493531737445;;15; Bahnhofstrasse;;; 6203; Schweiz
543;Mittel;POINT (2560644 1138920);46.40047998972511;6.926901327785442;;9; Avenue Comtes de Savoie;;; 1844; Schweiz
544;Mittel;POINT (2585408 1225189);47.17749433718527;7.246134118194885;;;Péry;;; 2535; Schweiz
545;Mittel;POINT (2717772 1258002);47.46225055217331;9.00066538121647;;;Sirnach Bahnhof;;; 8371; Schweiz
546;Mittel;POINT (2691343 1263465);47.515579809815904;8.651314159274412;;;Riedäckerstrasse;;; 8422; Schweiz
547;Mittel;POINT (2620604 1237227);47.28561469442771;7.710980736493763;;;OENX;;; 4702; Schweiz
548;Mittel;POINT (2602573 1249921);47.40010375948604;7.472708693634227;;;Baselstrasse;;; 4242; Schweiz
549;Sehr Klein;POINT (2519542 1174565);46.71742055495836;6.386278752035252;;;Rue du Nord;;; 1337; Schweiz
550;Klein;POINT (2604373 1228624);47.208539899196445;7.496348895935859;;5; Bahnhofstrasse;;; 4512; Schweiz
551;Sehr Klein;POINT (2595713 1237217);47.28582995719633;7.381958541540516;;;Gorges de Moutier;;; 2740; Schweiz
552;Klein;POINT (2689983 1200383);46.948436307402226;8.620646490312247;;;Sisikon;;; 6452; Schweiz
554;Mittel;POINT (2748349 1259186);47.46671010987205;9.406457201414518;;205; Steinachtobel;;; 9402; Schweiz
555;Mittel;POINT (2677835 1242264);47.32665063388318;8.46830824138049;Kathedrale; 22; Stationsstrasse;;; 8906; Schweiz
556;Sehr Klein;POINT (2557610 1143793);46.44412923869774;6.8870053142826055;;26; Rue des Vaudrès;;; 1815; Schweiz
557;Sehr Klein;POINT (2586182 1224333);47.16981157427649;7.256370895810686;;;Transjurane;;; 2535; Schweiz
558;Mittel;POINT (2654487 1251612);47.4130672381316;8.16059493545799;;17-19; Aarauerstrasse;;; 5103; Schweiz
559;Klein;POINT (2595447 1121313);46.24323787352793;7.379614241471471;;;Route d'Italie;;; 1950; Schweiz
560;Sehr Klein;POINT (2664541 1212526);47.06061679277178;8.288198692033072;;A2; St. Karli;;; 6015; Schweiz
561;Klein;POINT (2669908 1253603);47.429517084144905;8.365222813856967;;;Spreitenbach;;; 8957; Schweiz
562;Mittel;POINT (2644827 1266656);47.54909641140965;8.034113754978087;;;Hardmattstrasse;;; 5082; Schweiz
563;Sehr Klein;POINT (2629379 1167847);46.66121113837047;7.822492657068821;;"N8;6;11"; Därligen;;; 3707; Schweiz
564;Klein;POINT (2686190 1232553);47.23827534508962;8.576958599176471;;21c; Sihltalstrasse;;; 8135; Schweiz
565;Mittel;POINT (2707333 1261839);47.498541015898034;8.86316601182695;;1; St. Gallerstrasse;;; 8353; Schweiz
566;Mittel;POINT (2591943 1198879);46.94094938896164;7.332814819040721;;397e; Bottigenstrasse;;; 3020; Schweiz
567;Klein;POINT (2812065 1171875);46.66439408404879;10.210132224340288;Hotel Parc Naziunal Il Fuorn; 28; Il Fuorn;;; 7530; Schweiz
568;Mittel;POINT (2681650 1225407);47.174582191494935;8.51571022968408;;;Zug;;; 6302; Schweiz
569;Sehr Klein;POINT (2760019 1249391);47.37590880485074;9.557676595302198;;38; Kriessernstrasse;;; 9450; Schweiz
570;Mittel;POINT (2615701 1129005);46.31226610353287;7.642468768701252;;7; Bahnhofstrasse;;; 3952; Schweiz
571;Klein;POINT (2682503 1248238);47.37981005736092;8.531153873884616;Zentralstellwerk; 6; Gustav-Gull-Platz;;; 8004; Schweiz
572;Sehr Klein;POINT (2715920 1102736);46.06619165386009;8.936788090511465;;;Via Canavee;;; 6946; Schweiz
573;Klein;POINT (2512940 1144372);46.44501554398942;6.305650019185164;;;L'Oujonnet;;; 1195; Schweiz
575;Mittel;POINT (2752875 1212162);47.04285462658016;9.45047421628638;;;Ueberwasserweg;;; 7320; Schweiz
576;Mittel;POINT (2827330 1205439);46.961072169380024;10.42614470192047;;41; Spiss;;; 6544; Österreich
578;Sehr Klein;POINT (2718917 1224774);47.16323848959632;9.007038455436163;;;Niderriet;;; 8865; Schweiz
579;Mittel;POINT (2696360 1229157);47.20632829160173;8.710526832017411;;;Seebad Richterswil;;; 8805; Schweiz
580;Sehr Klein;POINT (2662097 1273378);47.608143281416964;8.264457246867417;;;Hauptstrasse;;; 5323; Schweiz
581;Mittel;POINT (2638222 1237438);47.28672861435754;7.943877539657215;;;Zofingen;;; 4800; Schweiz
582;Mittel;POINT (2640084 1244704);47.351970126668895;7.96913904796354;;3; Hauptstrasse;;; 4658; Schweiz
583;Mittel;POINT (2704850 1113999);46.16930428747944;8.796268857019912;;5; Piazza Grande;;; 6605; Schweiz
584;Sehr Klein;POINT (2496901 1120311);46.226324647669195;6.102297648730382;;;Route de Pré-Bois;;; 1215; Schweiz
585;Mittel;POINT (2542859 1187100);46.832582651912105;6.689665135698201;;;Rue de la Gare;;; 1425; Schweiz
586;Sehr Klein;POINT (2681683 1224088);47.162715142827544;8.515906650842528;;3; Hofstrasse;;; 6300; Schweiz
587;Klein;POINT (2648069 1211818);47.05564735265736;8.071309820493477;;55; Entlebucherstrasse;;; 6110; Schweiz
588;Sehr Klein;POINT (2609243 1223120);47.158983287183446;7.560517942654926;;1; Am Strackbach;;; 3428; Schweiz
589;Mittel;POINT (2654438 1271542);47.59231176157003;8.162380237492123;;;Rheinackerweg;;; 5325; Schweiz
590;Mittel;POINT (2603248 1200700);46.95737179235674;7.481303429040017;;179; Schermenweg;;; 3072; Schweiz
591;Klein;POINT (2716536 1095236);45.99863177186006;8.942888823842466;;;Via Quiete;;; 6912; Schweiz
592;Sehr Klein;POINT (2493979 1119766);46.2209681210094;6.064554805806265;;;Atrium Park;;; 1217; Schweiz
593;Mittel;POINT (2621723 1168466);46.66707174723708;7.722492394757051;;109; Interlakenstrasse;;; 3705; Schweiz
594;Mittel;POINT (2742006 1220452);47.11981940146754;9.310095951405325;;10; Walenseestrasse;;; 8880; Schweiz
595;Mittel;POINT (2536900 1177938);46.74963209862813;6.612829998464719;;A1; Ependes (VD);;; 1434; Schweiz
596;Sehr Klein;POINT (2654034 1251620);47.413176500931264;8.154593837123809;;;Moto Schmid;;; 5103; Schweiz
597;Sehr Klein;POINT (2722553 1116899);46.19239782792856;9.026193720679048;;6500 Bellinzona; Viale Stazione;;; 6503; Schweiz
599;Mittel;POINT (2570588 1193619);46.89302992135436;7.052689633914826;;;Nespresso;;; 1580; Schweiz
600;Mittel;POINT (2693908 1272334);47.59497342748445;8.687235650400984;;;Thurtalstrasse;;; 8451; Schweiz
601;Mittel;POINT (2554289 1156822);46.56111077204181;6.842498353991221;;;Chemin de Serix;;; 1607; Schweiz
602;Mittel;POINT (2676939 1259601);47.48267452579253;8.459439578680719;;48; Bahnhofstrasse;;; 8157; Schweiz
603;Mittel;POINT (2658200 1259230);47.4812630304285;8.210783213465126;;9; Steinackerstrasse;;; 5210; Schweiz
604;Klein;POINT (2552867 1146749);46.47040196361114;6.824983837284464;;;Corseaux-Cornalles;;; 1802; Schweiz
605;Mittel;POINT (2538652 1151630);46.51315393843969;6.639271616287607;;;Chemin de Montolivet;;; 1006; Schweiz
606;Mittel;POINT (2551755 1165101);46.635404187053254;6.808583578464032;;;Chemin de la Moille;;; 1674; Schweiz
608;Mittel;POINT (2700687 1264731);47.52559909180495;8.775630782275453;;1; Alte Frauenfelderstrasse;;; 8542; Schweiz
609;Gross;POINT (2631519 1169732);46.67806998710834;7.850581721080488;;38; Rugenparkstrasse;;; 3800; Schweiz
611;Mittel;POINT (2715212 1105828);46.094122082048166;8.928398936905559;;;Mezzovico;;; 6805; Schweiz
613;Mittel;POINT (2721723 1123566);46.252510064081896;9.017182424089306;;;Claro;;; 6702; Schweiz
614;Mittel;POINT (2692619 1253119);47.422360880295344;8.666103293920065;;;Unterer Götschenrainweg;;; 8317; Schweiz
615;Mittel;POINT (2654796 1254077);47.43521116318999;8.164991248574626;;;Holderbank;;; 5113; Schweiz
616;Sehr Klein;POINT (2717370 1111730);46.14683186715151;8.95777384268316;;;Cadenazzo;;; 6593; Schweiz
617;Sehr Klein;POINT (2565919 1207434);47.01707240757935;6.990385733050522;;1; Rue de Lahire;;; 2072; Schweiz
618;Sehr Klein;POINT (2540123 1151390);46.51112855578528;6.658468717397786;;5; Avenue du Tirage;;; 1009; Schweiz
619;Klein;POINT (2697896 1265827);47.53587673497713;8.738817538648204;;53; Stationsstrasse;;; 8472; Schweiz
620;Mittel;POINT (2712643 1114582);46.17328965017605;8.897292538520288;;;Via alla Stazione;;; 6597; Schweiz
622;Mittel;POINT (2562326 1123980);46.26618484148526;6.949984693086752;;201; Collombey-Muraz;;; 1868; Schweiz
623;Sehr Klein;POINT (2621883 1168343);46.66596009400692;7.724577258035653;;;Chrattiggraben Weg;;; 3704; Schweiz
625;Sehr Klein;POINT (2588872 1242722);47.335263485194844;7.291393087998376;;;Courfaivre;;; 2853; Schweiz
626;Mittel;POINT (2685308 1283329);47.69502001959774;8.575022677317518;;;Bahnhofstrasse;;; 8223; Schweiz
627;Mittel;POINT (2766994 1257881);47.450507206398356;9.653168054292417;;;Strandbadstrasse;;; 9430; Schweiz
628;Mittel;POINT (2712788 1137685);46.38105521698381;8.904760035516897;;;Pizzeria da Franco;;; 6743; Schweiz
630;Sehr Klein;POINT (2560753 1140487);46.414582238200275;6.928185695538129;;;Château de Chillon;;; 1820; Schweiz
631;Sehr Klein;POINT (2595525 1238041);47.29324013862444;7.379465103544362;;;Gorges de Moutier;;; 2740; Schweiz
633;Klein;POINT (2683995 1254357);47.43465129734999;8.552058410779965;;;Birchstrasse;;; 8052; Schweiz
634;Mittel;POINT (2650588 1211848);47.05572983763896;8.104466439922263;;"2.a;10"; Dietenei;;; 6106; Schweiz
637;Mittel;POINT (2677712 1244856);47.3499765010794;8.467130626524103;;;Güetliweg;;; 8903; Schweiz
638;Mittel;POINT (2617343 1155082);46.54680358811697;7.664756876968483;;85d; Bunderbach;;; 3716; Schweiz
639;Mittel;POINT (2734405 1268200);47.55075753774651;9.224280062344492;;;Lista;;; 8586; Schweiz
640;Mittel;POINT (2742964 1272338);47.58615455476333;9.339280418173157;;2; Fabrikweg;;; 8592; Schweiz
641;Klein;POINT (2692083 1178821);46.75421444281898;8.643877577367839;;;Gotthardstrasse;;; 6476; Schweiz
642;Sehr Klein;POINT (2499725 1116746);46.194687095606156;6.139661067491604;Université de Genève - Uni Mail; 40; Boulevard du Pont-d'Arve;;; 1205; Schweiz
643;Sehr Klein;POINT (2602223 1200912);46.95928288058545;7.467838332702161;Hallen 2.0-2.2; 6; Tschäppätstrasse;;; 3014; Schweiz
644;Mittel;POINT (2672698 1226768);47.18786762626269;8.397852293596012;;;Sins;;; 5643; Schweiz
645;Mittel;POINT (2744956 1217921);47.09642056702894;9.348146402599662;;;avec express;;; 8890; Schweiz
646;Mittel;POINT (2580798 1188676);46.84894118058003;7.186872983082624;;;Toggeliloch Steg;;; 3186; Schweiz
647;Sehr Klein;POINT (2680562 1218867);47.11589492498351;8.50019273739194;;1; Artherstrasse;;; 6318; Schweiz
648;Sehr Klein;POINT (2719980 1080732);45.8675851810099;8.983645538705723;Biblioteca dell’Accademia di architettura; 25; Via Alfonso Turconi;;; 6850; Schweiz
649;Sehr Klein;POINT (2549775 1147200);46.47423366564018;6.784679722093356;;;Rivaz;;; 1071; Schweiz
650;Mittel;POINT (2682759 1264205);47.52337164534645;8.537504185235829;;;Brezelkönig;;; 8180; Schweiz
651;Mittel;POINT (2656609 1273098);47.60612152113052;8.191440570444675;;;Industriestrasse;;; 5324; Schweiz
653;Sehr Klein;POINT (2566053 1207519);47.01784386746684;6.992141730592825;;;Chemin d'Egleri;;; 2072; Schweiz
654;Klein;POINT (2544877 1148766);46.4879342433845;6.720721139730738;;;Route de Lausanne;;; 1096; Schweiz
656;Klein;POINT (2715700 1097271);46.01707791670477;8.9326005781715;;;Vezia;;; 6943; Schweiz
657;Mittel;POINT (2688599 1172952);46.70189810275855;8.597149435982145;;;Wassen;;; 6484; Schweiz
658;Klein;POINT (2682361 1249716);47.39311999983381;8.529545784675417;;;Zürich Wipkingen Bahnhof;;; 8037; Schweiz
659;Sehr Klein;POINT (2607778 1127123);46.29547406281939;7.539583985245101;;22; Route du Simplon;;; 3960; Schweiz
660;Mittel;POINT (2506655 1125480);46.27424328722078;6.227670271375515;;6a; Route de l'Hospice;;; 1247; Schweiz
661;Mittel;POINT (2673062 1212729);47.0615582514095;8.400384771360283;;;Luzernerstrasse;;; 6402; Schweiz
662;Mittel;POINT (2736815 1256320);47.44344104456654;9.252638017352051;Bahnhöfli; 24; Bächigenstrasse;;; 9212; Schweiz
663;Mittel;POINT (2523882 1175766);46.728733562667294;6.44283820691531;;;Route des Grands Bois;;; 1337; Schweiz
664;Mittel;POINT (2714953 1103984);46.0775814797303;8.924599125259137;;;Via Moscendrin;;; 6806; Schweiz
665;Sehr Klein;POINT (2680251 1219682);47.12326284284123;8.49623991949885;;;Artherstrasse;;; 6317; Schweiz
667;Klein;POINT (2621071 1260398);47.49400359116419;7.718242331039276;;;Bifangweg;;; 4410; Schweiz
668;Mittel;POINT (2563382 1187119);46.83420263429522;6.958657935360618;;20; Chemin des Répies;;; 1562; Schweiz
669;Klein;POINT (2577124 1198940);46.9411511148083;7.138185550208789;;;Werkstatt / Aussenanlagen;;; 3286; Schweiz
670;Klein;POINT (2612966 1266155);47.545990053606275;7.610853434282421;;;Adlerstrasse;;; 4052; Schweiz
671;Sehr Klein;POINT (2709632 1111700);46.14786547357462;8.857635837225606;;;Salita alla Chiesa;;; 6573; Schweiz
672;Mittel;POINT (2585527 1226546);47.189702781368005;7.247660110515558;;1a; Rue de la Reuchenette;;; 2603; Schweiz
673;Klein;POINT (2620148 1128698);46.30938620482256;7.700184638941344;;;Turtmann;;; 3946; Schweiz
674;Sehr Klein;POINT (2693031 1179653);46.761566085402485;8.656452634161685;;;Gotthardstrasse;;; 6476; Schweiz
675;Mittel;POINT (2563473 1129370);46.31473378589598;6.964438061010306;;;P+R Gare d'Aigle;;; 1860; Schweiz
676;Mittel;POINT (2715443 1101678);46.05675788815703;8.930364877915354;;;Taverne-Torricella;;; 6807; Schweiz
677;Mittel;POINT (2555495 1145079);46.45555985585141;6.859359204954566;;9; Avenue de la Gare;;; 1814; Schweiz
678;Klein;POINT (2567573 1116545);46.19957779764394;7.018558643921123;;;Saint-Maurice;;; 1890; Schweiz
679;Klein;POINT (2620645 1263280);47.5199372597376;7.712722444927794;;;Boniweg;;; 4133; Schweiz
680;Mittel;POINT (2725458 1269746);47.56642916479884;9.105886983688968;;;Strassmann;;; 8570; Schweiz
681;Mittel;POINT (2542993 1151411);46.51156851059028;6.695858686374189;;;Route de la Croix;;; 1095; Schweiz
682;Klein;POINT (2520164 1147677);46.47564433603348;6.3990802549101;;;Allaman;;; 1165; Schweiz
683;Mittel;POINT (2581078 1083334);45.90134744258155;7.1948553643152735;;"N21;21"; Bourg-Saint-Pierre;;; 1946; Schweiz
684;Sehr Klein;POINT (2715385 1280126);47.66161183466726;8.974759028061182;Bistro Bernina; 13; Glarisegg;;; 8266; Schweiz
685;Sehr Klein;POINT (2663405 1213869);47.07280597839306;8.27343440253639;;;Gersag;;; 6020; Schweiz
686;Mittel;POINT (2655167 1258682);47.47659587960765;8.170477938406489;;;Schryberweg;;; 5213; Schweiz
687;Sehr Klein;POINT (2714730 1109745);46.12943353526264;8.923126230571121;;;Via ai Ronchi;;; 6802; Schweiz
688;Mittel;POINT (2692073 1285956);47.71772620939332;8.665673514064197;;;Herblingen;;; 8207; Schweiz
689;Mittel;POINT (2613015 1259803);47.48886034251598;7.6113194973608875;;;Dornach-Arlesheim;;; 4144; Schweiz
690;Mittel;POINT (2721881 1077875);45.841551313180986;9.007382809943197;;;Garage Pasta;;; 6828; Schweiz
691;Mittel;POINT (2596638 1127090);46.29521264719164;7.39501319973586;;;Anzère (télécabine);;; 1972; Schweiz
692;Mittel;POINT (2706974 1227478);47.189595895402434;8.85019833689579;;;Auhofstrasse;;; 8853; Schweiz
693;Klein;POINT (2622830 1228570);47.207676068778326;7.739966458734761;;65; Bernstrasse;;; 4922; Schweiz
694;Mittel;POINT (2663188 1270777);47.584648170598015;8.27859533756552;;;Achenbergstrasse;;; 5330; Schweiz
695;Mittel;POINT (2671808 1269534);47.57258362732472;8.392971626817156;;;Hauptstrasse;;; 5464; Schweiz
696;Sehr Klein;POINT (2537652 1152117);46.5174419898782;6.626176643403132;;15; Place de la Gare;;; 1003; Schweiz
697;Mittel;POINT (2539284 1184279);46.8068908727944;6.643184921020122;;55; Rue Basse;;; 1422; Schweiz
698;Mittel;POINT (2717068 1225773);47.17255239001595;8.98291745587951;;3/4; Bahnhofstrasse;;; 8864; Schweiz
699;Mittel;POINT (2683869 1242102);47.32445399053528;8.548091709720804;;2; Bahnhofstrasse;;; 8802; Schweiz
700;Sehr Klein;POINT (2587584 1209949);47.040457280034495;7.275260678655355;Aarberg Schwimmbad; 235; Aarberg;;; 3270; Schweiz
701;Klein;POINT (2565278 1189225);46.85324837969276;6.983348863290638;;19b; Les Moulins;;; 1563; Schweiz
702;Mittel;POINT (2567410 1206574);47.00941192770634;7.010057462769193;;;Metalor;;; 2074; Schweiz
703;Mittel;POINT (2758898 1208044);47.0044095483832;9.52825718147361;;;k kiosk;;; 7304; Schweiz
704;Mittel;POINT (2689083 1252807);47.42004302941608;8.619185724413832;;30; Bahnhofstrasse;;; 8305; Schweiz
705;Mittel;POINT (2672615 1219456);47.122111719554844;8.39558091787632;;;Bahnhofstrasse;;; 6037; Schweiz
706;Mittel;POINT (2593889 1119560);46.2274560709789;7.359437729206186;;3; Place de la Gare;;; 1950; Schweiz
707;Mittel;POINT (2740228 1268311);47.55053775880306;9.30164883997015;;;Amriswil Bahnhof;;; 8509; Schweiz
709;Sehr Klein;POINT (2500166 1119946);46.22353472818503;6.1446882387319715;;;Genève-Sécheron-Gare;;; 1202; Schweiz
710;Mittel;POINT (2598249 1199967);46.95078342979023;7.4156312073229556;;;Murtenstrasse;;; 3010; Schweiz
711;Sehr Klein;POINT (2731539 1220004);47.117953726308194;9.172069900309104;;;Dorfstrasse;;; 8874; Schweiz
712;Sehr Klein;POINT (2551144 1201617);46.96382350318895;6.7966943845590375;;;Le Belvédère;;; 2019; Schweiz
713;Sehr Klein;POINT (2499210 1117963);46.20555621140744;6.132728100589168;Collège et école de Commerce Nicolas Bouvier; 60; Rue de Saint-Jean;;; 8973; Schweiz
714;Klein;POINT (2613612 1229716);47.21823725410315;7.618330927692747;;1b; Bahnweg;;; 4543; Schweiz
715;Sehr Klein;POINT (2722275 1116347);46.18748381431535;9.022449141326225;;;Via Federico Pedotti;;; 6512; Schweiz
716;Mittel;POINT (2579473 1110891);46.14918675577713;7.172968886182303;;5; Place de la Gare;;; 1907; Schweiz
717;Klein;POINT (2749669 1186814);46.815647542847096;9.399962593295115;;;Via Campagna;;; 7402; Schweiz
718;Mittel;POINT (2692125 1248891);47.38440743258489;8.658686175487171;;;Schwerzenbach;;; 8603; Schweiz
719;Sehr Klein;POINT (2556414 1214943);47.08405604775321;6.864652363330953;;;Les Convers;;; 2052; Schweiz
720;Sehr Klein;POINT (2682680 1245453);47.35474124999709;8.53298317098434;;110; Mythenquai;;; 8002; Schweiz
721;Klein;POINT (2568979 1109865);46.13955463740529;7.0372169739403505;;;Route de Dorénaz;;; 1904; Schweiz
722;Sehr Klein;POINT (2595481 1238179);47.29448107034694;7.378881994405108;;;Gorges de Moutier;;; 2740; Schweiz
723;Sehr Klein;POINT (2551327 1147110);46.47353890675991;6.8048963284080575;;10; Chemin de Burignon;;; 1071; Schweiz
724;Mittel;POINT (2624210 1199876);46.949528346470444;7.756649586083036;;25; Obermattweg;;; 3550; Schweiz
725;Mittel;POINT (2752200 1259998);47.4731307573242;9.457795146398578;;;Haldenmühleweg;;; 9403; Schweiz
726;Mittel;POINT (2659535 1259676);47.485154665867455;8.228553496713701;;;Sommerau;;; 5412; Schweiz
727;Sehr Klein;POINT (2631620 1129012);46.311769730977694;7.849121683088603;;43; Hauptstrasse;;; 3938; Schweiz
729;Klein;POINT (2529967 1153016);46.52476713467992;6.525904626961917;;A1; Lonay;;; 1027; Schweiz
730;Mittel;POINT (2698595 1282496);47.685664322075255;8.751804566201063;;;Diessenhofen;;; 8253; Schweiz
731;Mittel;POINT (2616276 1172624);46.704629442469745;7.651463547894851;;7c; Hauptstrasse;;; 3646; Schweiz
732;Mittel;POINT (2714499 1136784);46.372661800184616;8.926773717416244;;2; Bodio;;; 6743; Schweiz
733;Mittel;POINT (2556363 1165454);46.63889722305969;6.868725839405426;;;Chemin des Moneresses;;; 1677; Schweiz
734;Mittel;POINT (2714638 1257828);47.46123960869568;8.959064152510685;;;Wallenwilerstrasse;;; 8360; Schweiz
735;Mittel;POINT (2554183 1155010);46.54480397972953;6.841296332435153;;;Route d'Ecoteaux;;; 1607; Schweiz
736;Klein;POINT (2723462 1221439);47.13241443957127;9.066053768302565;;;Dorlenstrasse;;; 8866; Schweiz
737;Mittel;POINT (2643240 1261930);47.50669912914617;8.012573625472577;;11; Bahnhofplatz;;; 5070; Schweiz
739;Klein;POINT (2550599 1147355);46.475689347811105;6.7953916516597905;;11a; Route de Vevey;;; 1071; Schweiz
740;Mittel;POINT (2564410 1206613);47.00960810425456;6.9706038787589275;;;Route de Champréveyres;;; 2068; Schweiz
741;Sehr Klein;POINT (2623535 1167611);46.659319363607054;7.746125930219409;;"N8;6;11"; Leissigen;;; 3706; Schweiz
742;Klein;POINT (2605071 1198165);46.934557789545956;7.5052254906361275;;31b; Bahnhofstrasse;;; 3073; Schweiz
743;Mittel;POINT (2612887 1238789);47.299859144418086;7.609018484136064;;364; Hinterwilerweg;;; 4714; Schweiz
744;Mittel;POINT (2630300 1128688);46.30891591831458;7.831965212363765;;;Sankt German;;; 3942; Schweiz
746;Mittel;POINT (2675142 1256330);47.453465338976585;8.435048812291337;;12; Hintere Bahnhofstrasse;;; 8107; Schweiz
747;Sehr Klein;POINT (2602200 1200944);46.95957079979497;7.467536305689705;Hallen 2.0-2.2; 6; Tschäppätstrasse;;; 3014; Schweiz
748;Mittel;POINT (2544660 1212830);47.06417088566974;6.710132531205644;;169; La Caroline;;; 2416; Schweiz
749;Sehr Klein;POINT (2688843 1281399);47.67719503650505;8.621718403083094;;;IVF;;; 8212; Schweiz
750;Klein;POINT (2758032 1260977);47.48055684112868;9.535476578151394;;3; Poststrasse;;; 9422; Schweiz
751;Klein;POINT (2610832 1227975);47.20262871166962;7.581588309233842;;;Bahnhofstrasse;;; 4552; Schweiz
752;Klein;POINT (2539054 1151758);46.51434210842576;6.644492429981821;;26; Chemin du Trabandan;;; 1006; Schweiz
753;Sehr Klein;POINT (2624335 1135335);46.36895142562868;7.75488202728817;;;Goppenstein;;; 3916; Schweiz
754;Mittel;POINT (2625279 1239479);47.30570792430174;7.772903175805028;;28; Zünackerstrasse;;; 4625; Schweiz
755;Klein;POINT (2637095 1239165);47.30232599750905;7.929122822147988;;;Aeschwuhrstrasse;;; 4665; Schweiz
756;Mittel;POINT (2685780 1211829);47.051939646832174;8.56760680331202;;;Steinerstrasse;;; 6416; Schweiz
757;Mittel;POINT (2663101 1212371);47.059361275667015;8.269223478623923;;3; Ruopigenmoos;;; 6014; Schweiz
758;Mittel;POINT (2756212 1234280);47.2409551796077;9.50202375874613;;;Salez-Sennwald Bahnhof;;; 9465; Schweiz
759;Mittel;POINT (2680848 1270698);47.58200031522697;8.513313621020323;;;Hüntwangen-Wil;;; 8194; Schweiz
760;Klein;POINT (2665125 1114147);46.17564728105883;8.281971941355565;;;Strada Statale 33 del Sempione;;; 28865; Italia
761;Mittel;POINT (2577884 1183125);46.79891746558821;7.148937077410125;;;Passage du Cardinal;;; 1701; Schweiz
762;Sehr Klein;POINT (2580226 1217061);47.10424949711171;7.178132384500983;;;Neuenburgstrasse;;; 2513; Schweiz
763;Mittel;POINT (2674105 1268675);47.564603439221486;8.423353050832013;;;Bachweg;;; 8187; Schweiz
764;Mittel;POINT (2490652 1116601);46.19196859136082;6.02218578742925;;;Route de Verbois;;; 1281; Schweiz
765;Mittel;POINT (2719811 1128794);46.29987336122782;8.993737365316152;;12; Via Cantonale;;; 6705; Schweiz
766;Mittel;POINT (2723973 1244853);47.34287251463158;9.079240848006979;;;Schleichweg zur westlichen Thurseite;;; 9615; Schweiz
768;Sehr Klein;POINT (2559076 1204032);46.98608385663159;6.900694287764334;;;Chemin de la Justice;;; 2034; Schweiz
769;Mittel;POINT (2596462 1249002);47.39183293227211;7.39176420094802;;;Soyhières;;; 2805; Schweiz
770;Sehr Klein;POINT (2688448 1173133);46.703546144976485;8.595210140447454;;;Freilichtmuseum Steinbruch Antonini;;; 6484; Schweiz
771;Sehr Klein;POINT (2556453 1144346);46.449029331751234;6.871897278167321;;233; Route de Saint-Maurice;;; 1814; Schweiz
773;Mittel;POINT (2628647 1197320);46.92636065892559;7.814771537286842;;89; Bäraustrasse;;; 3552; Schweiz
774;Mittel;POINT (2568237 1191747);46.87608249734403;7.021971250739493;;116; Route de l'Industrie;;; 1564; Schweiz
775;Mittel;POINT (2684764 1254008);47.431414096508774;8.562184618695543;;;Opfikon Bahnhof;;; 8152; Schweiz
776;Mittel;POINT (2616173 1158603);46.57850610901294;7.649625527182319;;20; Helkenstrasse;;; 3714; Schweiz
777;Klein;POINT (2689902 1201043);46.954383418956354;8.61971312121802;;;Axenstrasse;;; 6452; Schweiz
779;Mittel;POINT (2500046 1118633);46.211707272947955;6.143414517238233;Le Passage; 15; Rue des Gares;;; 1201; Schweiz
780;Mittel;POINT (2692065 1188000);46.83677583634789;8.645489692395703;;;Gotthardstrasse;;; 6472; Schweiz
781;Mittel;POINT (2513445 1120951);46.23441615980643;6.316586691417106;;;Route de la Vy de l'Eau;;; 74140; France
782;Mittel;POINT (2698682 1244441);47.34343880270897;8.744527748360802;;;Aathalstrasse;;; 8613; Schweiz
783;Mittel;POINT (2648382 1258748);47.47772332053598;8.080478416458146;;;Vorstadt;;; 5079; Schweiz
